date,datetime,cash_type,card,money,coffee_name,es_outlier,mes,año,dia_semana,es_fin_semana,temporada
2022-02-26,2022-02-26 09:01:49.661,card,ANON-2022-8853-2683,36.1,Cappuccino,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 11:37:02.549,card,ANON-2022-3212-1868,19.0,Espresso,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 13:19:15.592,cash,PAGO-EFECTIVO,33.7,Latte,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 15:05:47.729,card,ANON-2022-3157-1237,35.4,Latte,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 15:37:03.796,card,ANON-2022-7025-2201,25.1,Cortado,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 16:49:48.773,cash,PAGO-EFECTIVO,38.7,Latte,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 18:30:47.818,cash,PAGO-EFECTIVO,35.0,Cappuccino,False,2,2022,5,True,Invierno
2022-02-26,2022-02-26 20:41:24.610,card,ANON-2022-8186-2204,29.9,Latte,False,2,2022,5,True,Invierno
2022-02-27,2022-02-27 07:25:07.022,card,ANON-2022-1494-1606,27.1,Americano with Milk,False,2,2022,6,True,Invierno
2022-02-27,2022-02-27 08:55:44.679,card,ANON-2022-9848-1276,38.9,Cocoa,True,2,2022,6,True,Invierno
2022-02-27,2022-02-27 09:23:36.699,card,ANON-2022-1484-0577,27.4,Americano,False,2,2022,6,True,Invierno
2022-02-27,2022-02-27 13:53:21.270,card,ANON-2022-6067-0459,23.6,Americano,False,2,2022,6,True,Invierno
2022-02-27,2022-02-27 15:16:19.174,card,ANON-2022-2352-1193,31.5,Hot Chocolate,False,2,2022,6,True,Invierno
2022-02-27,2022-02-27 15:49:06.372,card,ANON-2022-6197-2341,33.4,Hot Chocolate,False,2,2022,6,True,Invierno
2022-02-27,2022-02-27 16:45:29.089,card,ANON-2022-7798-1403,34.5,Latte,False,2,2022,6,True,Invierno
2022-02-28,2022-02-28 02:06:51.623,card,ANON-2022-7878-2541,37.7,Hot Chocolate,False,2,2022,0,False,Invierno
2022-02-28,2022-02-28 10:58:05.039,card,ANON-2022-5020-1801,39.5,Latte,False,2,2022,0,False,Invierno
2022-02-28,2022-02-28 12:14:11.776,cash,PAGO-EFECTIVO,35.8,Latte,False,2,2022,0,False,Invierno
2022-02-28,2022-02-28 13:17:41.362,cash,PAGO-EFECTIVO,35.7,Hot Chocolate,False,2,2022,0,False,Invierno
2022-02-28,2022-02-28 13:36:36.438,card,ANON-2022-8903-2270,37.0,Cappuccino,True,2,2022,0,False,Invierno
2022-02-28,2022-02-28 17:15:44.947,card,ANON-2022-9008-1412,30.7,Americano with Milk,False,2,2022,0,False,Invierno
2022-03-01,2022-03-01 00:13:53.220,card,ANON-2022-3452-2756,20.3,Americano,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 03:51:16.658,card,ANON-2022-8871-1661,31.7,Latte,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 16:11:53.164,card,ANON-2022-7985-2739,31.5,Latte,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 16:28:17.048,card,ANON-2022-1934-0432,38.8,Cocoa,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 17:34:02.108,card,ANON-2022-9290-2183,22.2,Americano,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 18:57:20.368,card,ANON-2022-3589-2735,33.4,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 20:17:14.011,card,ANON-2022-9623-1847,28.0,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-01,2022-03-01 21:44:31.766,card,ANON-2022-6917-0553,25.1,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-02,2022-03-02 01:56:52.257,card,ANON-2022-6347-2272,28.4,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 04:59:04.077,cash,PAGO-EFECTIVO,30.6,Latte,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 05:48:59.849,card,ANON-2022-6163-1169,35.1,Latte,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 06:51:17.732,card,ANON-2022-5391-1929,24.8,Americano,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 07:25:11.002,card,ANON-2022-7369-1779,31.9,Latte,True,3,2022,2,False,Primavera
2022-03-02,2022-03-02 11:43:55.188,card,ANON-2022-6328-0791,28.1,Americano,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 12:12:06.697,card,ANON-2022-1346-2660,37.7,Cocoa,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 13:57:23.492,card,ANON-2022-5740-1263,23.6,Americano,False,3,2022,2,False,Primavera
2022-03-02,2022-03-02 21:01:01.117,card,ANON-2022-6455-2174,32.6,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-03,2022-03-03 01:49:30.273,cash,PAGO-EFECTIVO,28.1,Cortado,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 07:30:36.446,card,ANON-2022-1368-2554,29.3,Americano with Milk,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 07:36:23.049,card,ANON-2022-2011-2202,32.9,Americano with Milk,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 08:17:15.937,cash,PAGO-EFECTIVO,36.0,Hot Chocolate,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 12:43:58.810,card,ANON-2022-2424-1330,32.3,Cappuccino,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 13:59:20.198,card,ANON-2022-7750-0201,34.8,Cappuccino,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 15:14:14.879,card,ANON-2022-5107-1465,30.7,Latte,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 17:34:45.520,cash,PAGO-EFECTIVO,28.1,Cappuccino,False,3,2022,3,False,Primavera
2022-03-03,2022-03-03 23:38:35.925,card,ANON-2022-8765-0189,39.9,Cocoa,False,3,2022,3,False,Primavera
2022-03-04,2022-03-04 01:26:03.426,card,ANON-2022-3089-0773,35.2,Cocoa,False,3,2022,4,False,Primavera
2022-03-04,2022-03-04 07:51:17.283,cash,PAGO-EFECTIVO,30.5,Hot Chocolate,False,3,2022,4,False,Primavera
2022-03-04,2022-03-04 09:47:38.976,card,ANON-2022-5698-1393,32.3,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-04,2022-03-04 14:08:44.304,card,ANON-2022-7280-1855,31.9,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-04,2022-03-04 17:44:02.337,card,ANON-2022-5003-0461,27.9,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-05,2022-03-05 01:39:50.816,card,ANON-2022-6037-2862,42.5,Hot Chocolate,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 03:58:44.751,cash,PAGO-EFECTIVO,26.6,Americano,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 14:26:12.782,card,ANON-2022-3539-1460,37.9,Latte,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 15:01:14.682,card,ANON-2022-2758-2226,24.9,Americano with Milk,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 16:20:49.136,card,ANON-2022-5803-1196,36.1,Cappuccino,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 16:41:44.037,card,ANON-2022-2048-1639,35.9,Hot Chocolate,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 17:45:59.946,card,ANON-2022-2734-2762,31.6,Americano with Milk,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 19:50:49.166,card,ANON-2022-6720-2161,32.5,Cocoa,False,3,2022,5,True,Primavera
2022-03-05,2022-03-05 22:12:21.153,card,ANON-2022-7033-0834,19.8,Americano,False,3,2022,5,True,Primavera
2022-03-06,2022-03-06 00:25:23.774,card,ANON-2022-7163-0429,37.7,Cappuccino,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 02:04:45.871,card,ANON-2022-2484-1361,30.2,Latte,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 04:07:17.491,cash,PAGO-EFECTIVO,34.8,Cappuccino,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 05:01:24.509,card,ANON-2022-1745-2394,22.8,Americano,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 09:26:56.912,cash,PAGO-EFECTIVO,37.0,Latte,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 10:34:24.057,cash,PAGO-EFECTIVO,27.4,Americano,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 20:57:17.902,card,ANON-2022-2570-2231,24.2,Cortado,False,3,2022,6,True,Primavera
2022-03-06,2022-03-06 23:41:25.838,cash,PAGO-EFECTIVO,32.3,Americano with Milk,False,3,2022,6,True,Primavera
2022-03-07,2022-03-07 01:21:40.342,card,ANON-2022-7206-2826,25.1,Americano,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 02:38:58.694,cash,PAGO-EFECTIVO,35.5,Cappuccino,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 05:47:53.514,card,ANON-2022-1818-1829,37.6,Latte,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 05:52:39.932,card,ANON-2022-8756-2630,25.4,Americano,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 13:05:10.435,card,ANON-2022-5909-2663,25.3,Americano,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 15:59:19.336,card,ANON-2022-7682-1662,27.1,Latte,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 16:37:43.378,card,ANON-2022-9144-0481,27.6,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 16:49:06.330,card,ANON-2022-7714-1100,27.1,Americano,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 21:39:37.496,card,ANON-2022-3858-2435,23.7,Americano,False,3,2022,0,False,Primavera
2022-03-07,2022-03-07 22:06:29.056,card,ANON-2022-9903-2479,24.8,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-08,2022-03-08 04:54:33.141,card,ANON-2022-3235-1080,32.7,Cocoa,False,3,2022,1,False,Primavera
2022-03-08,2022-03-08 09:23:48.203,card,ANON-2022-7860-2261,36.4,Cappuccino,False,3,2022,1,False,Primavera
2022-03-08,2022-03-08 18:42:57.504,card,ANON-2022-7349-0651,26.3,Americano,False,3,2022,1,False,Primavera
2022-03-08,2022-03-08 22:28:11.551,card,ANON-2022-9200-1304,30.0,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-09,2022-03-09 03:05:40.577,card,ANON-2022-4939-2400,31.8,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 13:17:53.844,card,ANON-2022-5556-1291,34.8,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 16:35:49.453,card,ANON-2022-6674-0282,27.4,Americano,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 16:49:56.780,cash,PAGO-EFECTIVO,34.9,Cappuccino,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 16:57:42.344,card,ANON-2022-3538-2192,22.3,Americano,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 17:05:46.703,card,ANON-2022-3044-0412,35.3,Cappuccino,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 17:43:58.583,cash,PAGO-EFECTIVO,38.6,Latte,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 19:33:24.741,card,ANON-2022-6044-2661,24.4,Americano,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 22:19:49.269,cash,PAGO-EFECTIVO,38.5,Latte,False,3,2022,2,False,Primavera
2022-03-09,2022-03-09 22:45:31.525,card,ANON-2022-1452-0644,40.3,Cocoa,False,3,2022,2,False,Primavera
2022-03-10,2022-03-10 07:43:41.080,card,ANON-2022-1668-0941,35.5,Cappuccino,False,3,2022,3,False,Primavera
2022-03-10,2022-03-10 13:59:09.030,card,ANON-2022-3806-0309,21.0,Espresso,False,3,2022,3,False,Primavera
2022-03-11,2022-03-11 00:37:36.715,cash,PAGO-EFECTIVO,38.7,Latte,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 03:12:41.562,cash,PAGO-EFECTIVO,23.2,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 08:07:32.321,card,ANON-2022-8885-2619,35.3,Cocoa,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 10:29:31.610,card,ANON-2022-7982-0645,32.0,Cocoa,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 11:17:46.932,card,ANON-2022-6716-0632,36.7,Cappuccino,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 12:08:18.118,card,ANON-2022-7772-2827,22.7,Cortado,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 22:30:43.646,card,ANON-2022-8153-0051,30.2,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-11,2022-03-11 23:14:53.783,cash,PAGO-EFECTIVO,35.9,Latte,False,3,2022,4,False,Primavera
2022-03-12,2022-03-12 00:10:50.715,card,ANON-2022-6240-1134,36.4,Latte,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 04:46:27.268,card,ANON-2022-4024-0629,35.1,Cappuccino,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 08:43:21.276,card,ANON-2022-3643-0202,25.2,Cortado,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 10:13:17.894,card,ANON-2022-7994-1339,34.5,Latte,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 19:55:31.113,card,ANON-2022-4993-1256,32.6,Latte,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 21:11:08.914,cash,PAGO-EFECTIVO,29.2,Cappuccino,False,3,2022,5,True,Primavera
2022-03-12,2022-03-12 21:59:32.758,card,ANON-2022-5309-2534,35.3,Latte,False,3,2022,5,True,Primavera
2022-03-13,2022-03-13 02:09:20.940,card,ANON-2022-2409-0760,38.1,Cappuccino,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 07:02:18.439,card,ANON-2022-8046-1545,24.4,Espresso,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 10:46:52.661,card,ANON-2022-2333-1066,24.1,Americano,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 10:53:45.995,card,ANON-2022-6061-1400,29.2,Cappuccino,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 11:12:10.378,card,ANON-2022-3301-2065,31.2,Hot Chocolate,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 13:36:54.596,card,ANON-2022-3437-0995,37.2,Latte,False,3,2022,6,True,Primavera
2022-03-13,2022-03-13 18:33:17.541,card,ANON-2022-9488-1802,27.6,Latte,False,3,2022,6,True,Primavera
2022-03-14,2022-03-14 04:22:50.507,card,ANON-2022-9908-2146,39.0,Hot Chocolate,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 04:40:06.412,card,ANON-2022-3572-2219,36.1,Latte,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 07:33:34.718,card,ANON-2022-6056-0855,22.7,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 07:49:17.089,card,ANON-2022-4070-2036,36.8,Cocoa,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 10:06:51.494,cash,PAGO-EFECTIVO,18.5,Cortado,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 10:22:26.792,card,ANON-2022-6593-2742,38.3,Cappuccino,False,3,2022,0,False,Primavera
2022-03-14,2022-03-14 14:11:01.136,card,ANON-2022-5218-0548,31.6,Latte,False,3,2022,0,False,Primavera
2022-03-15,2022-03-15 00:53:33.348,card,ANON-2022-3619-0563,29.8,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 02:10:17.466,cash,PAGO-EFECTIVO,30.6,Americano,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 03:09:06.087,card,ANON-2022-5214-0766,26.3,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 04:06:46.127,card,ANON-2022-2732-0771,21.3,Espresso,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 06:54:23.303,cash,PAGO-EFECTIVO,27.8,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 09:54:17.932,card,ANON-2022-2626-2251,23.4,Cortado,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 10:20:51.552,card,ANON-2022-2287-1282,30.3,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 11:52:42.697,card,ANON-2022-8769-1861,24.5,Americano,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 14:02:31.467,card,ANON-2022-6857-0513,40.4,Cocoa,False,3,2022,1,False,Primavera
2022-03-15,2022-03-15 15:20:16.951,card,ANON-2022-1684-0826,36.7,Cappuccino,False,3,2022,1,False,Primavera
2022-03-16,2022-03-16 00:42:33.742,cash,PAGO-EFECTIVO,39.1,Latte,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 01:01:39.112,cash,PAGO-EFECTIVO,23.5,Americano,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 02:13:05.521,card,ANON-2022-3461-0799,34.1,Cappuccino,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 05:21:36.366,card,ANON-2022-7755-1914,27.8,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 05:33:20.105,card,ANON-2022-2996-0841,19.8,Espresso,True,3,2022,2,False,Primavera
2022-03-16,2022-03-16 07:43:58.199,card,ANON-2022-8327-2537,19.7,Espresso,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 10:33:58.426,card,ANON-2022-7427-1285,29.5,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 13:00:24.685,card,ANON-2022-2748-0221,33.2,Cappuccino,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 15:14:10.909,card,ANON-2022-2170-2455,33.8,Americano with Milk,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 18:54:54.971,card,ANON-2022-8808-0263,32.7,Latte,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 20:03:43.475,card,ANON-2022-3369-2248,32.4,Hot Chocolate,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 21:13:57.354,card,ANON-2022-1647-0968,35.5,Latte,False,3,2022,2,False,Primavera
2022-03-16,2022-03-16 22:03:34.070,card,ANON-2022-8185-0618,35.0,Latte,False,3,2022,2,False,Primavera
2022-03-17,2022-03-17 02:33:29.791,card,ANON-2022-3086-1272,23.0,Americano with Milk,False,3,2022,3,False,Primavera
2022-03-17,2022-03-17 07:13:58.922,card,ANON-2022-6979-0057,25.1,Cortado,False,3,2022,3,False,Primavera
2022-03-17,2022-03-17 11:22:06.725,cash,PAGO-EFECTIVO,27.2,Americano,False,3,2022,3,False,Primavera
2022-03-17,2022-03-17 13:01:04.323,cash,PAGO-EFECTIVO,21.9,Espresso,False,3,2022,3,False,Primavera
2022-03-17,2022-03-17 23:38:17.666,card,ANON-2022-7088-0442,36.1,Cocoa,False,3,2022,3,False,Primavera
2022-03-17,2022-03-17 23:43:24.786,card,ANON-2022-4709-1703,25.9,Americano with Milk,False,3,2022,3,False,Primavera
2022-03-18,2022-03-18 01:53:16.006,card,ANON-2022-7489-1788,28.9,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-18,2022-03-18 04:21:50.570,card,ANON-2022-1428-2268,33.5,Latte,False,3,2022,4,False,Primavera
2022-03-18,2022-03-18 06:39:57.472,card,ANON-2022-2602-2327,34.7,Latte,False,3,2022,4,False,Primavera
2022-03-18,2022-03-18 11:26:57.499,cash,PAGO-EFECTIVO,27.8,Americano,False,3,2022,4,False,Primavera
2022-03-18,2022-03-18 19:03:54.845,card,ANON-2022-7914-1771,27.2,Americano,False,3,2022,4,False,Primavera
2022-03-19,2022-03-19 01:28:04.927,card,ANON-2022-3492-0244,32.4,Latte,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 04:07:00.869,card,ANON-2022-4747-2575,36.1,Latte,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 04:47:54.470,card,ANON-2022-1981-2167,26.6,Americano,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 05:47:08.007,card,ANON-2022-6555-1844,25.6,Americano,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 10:19:13.616,card,ANON-2022-9699-2613,31.7,Hot Chocolate,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 17:15:19.499,card,ANON-2022-8939-0585,36.1,Latte,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 18:00:25.860,card,ANON-2022-4531-0028,40.2,Latte,False,3,2022,5,True,Primavera
2022-03-19,2022-03-19 23:59:52.118,card,ANON-2022-7858-0062,41.4,Latte,False,3,2022,5,True,Primavera
2022-03-20,2022-03-20 08:09:14.057,card,ANON-2022-7654-2129,32.1,Latte,False,3,2022,6,True,Primavera
2022-03-20,2022-03-20 22:02:34.854,card,ANON-2022-5322-2491,35.2,Cappuccino,False,3,2022,6,True,Primavera
2022-03-20,2022-03-20 22:29:00.076,card,ANON-2022-8052-0872,26.9,Americano with Milk,False,3,2022,6,True,Primavera
2022-03-20,2022-03-20 22:53:47.689,card,ANON-2022-2096-1666,27.7,Americano,False,3,2022,6,True,Primavera
2022-03-20,2022-03-20 23:01:43.381,card,ANON-2022-3438-2381,24.4,Cortado,False,3,2022,6,True,Primavera
2022-03-20,2022-03-20 23:42:54.956,card,ANON-2022-8319-1731,27.0,Americano with Milk,False,3,2022,6,True,Primavera
2022-03-21,2022-03-21 02:41:51.947,cash,PAGO-EFECTIVO,33.5,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 07:19:09.611,card,ANON-2022-6021-1026,23.9,Americano,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 10:55:45.716,card,ANON-2022-3494-1492,34.2,Latte,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 11:08:38.402,card,ANON-2022-2320-2869,28.6,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 14:06:14.766,card,ANON-2022-2764-1884,38.7,Cocoa,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 14:37:49.466,card,ANON-2022-8968-1830,33.7,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 14:54:35.347,card,ANON-2022-5166-1813,38.3,Hot Chocolate,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 15:01:51.617,card,ANON-2022-2564-1649,25.5,Americano,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 15:15:44.064,card,ANON-2022-8544-2433,26.7,Cortado,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 18:26:03.328,card,ANON-2022-5310-2343,28.1,Americano with Milk,False,3,2022,0,False,Primavera
2022-03-21,2022-03-21 18:32:23.842,card,ANON-2022-5277-2736,32.3,Hot Chocolate,True,3,2022,0,False,Primavera
2022-03-21,2022-03-21 20:55:16.077,card,ANON-2022-1823-2009,31.9,Hot Chocolate,False,3,2022,0,False,Primavera
2022-03-22,2022-03-22 04:30:45.306,card,ANON-2022-4063-0789,41.1,Cocoa,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 07:43:10.228,card,ANON-2022-2428-1156,26.0,Cortado,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 08:25:05.978,card,ANON-2022-6736-1375,30.9,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 09:59:46.959,card,ANON-2022-6621-1617,31.9,Cappuccino,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 16:49:18.256,card,ANON-2022-9992-0159,31.9,Latte,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 17:27:14.517,card,ANON-2022-5615-2705,36.4,Cocoa,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 18:52:16.989,cash,PAGO-EFECTIVO,44.7,Latte,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 19:05:52.974,card,ANON-2022-8408-0916,39.6,Latte,True,3,2022,1,False,Primavera
2022-03-22,2022-03-22 19:06:58.187,card,ANON-2022-9785-2866,33.2,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 20:23:24.092,card,ANON-2022-5110-1232,26.8,Americano,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 22:44:56.873,card,ANON-2022-8441-0737,30.0,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-22,2022-03-22 23:42:23.391,card,ANON-2022-5042-0757,30.8,Americano with Milk,False,3,2022,1,False,Primavera
2022-03-23,2022-03-23 01:25:53.968,card,ANON-2022-9875-2050,35.9,Cocoa,False,3,2022,2,False,Primavera
2022-03-23,2022-03-23 01:45:34.344,card,ANON-2022-4613-0625,30.6,Cappuccino,False,3,2022,2,False,Primavera
2022-03-23,2022-03-23 02:15:12.497,cash,PAGO-EFECTIVO,26.6,Americano,False,3,2022,2,False,Primavera
2022-03-23,2022-03-23 12:43:11.016,card,ANON-2022-2633-1094,29.2,Latte,False,3,2022,2,False,Primavera
2022-03-23,2022-03-23 23:40:41.421,card,ANON-2022-4653-1936,31.0,Hot Chocolate,False,3,2022,2,False,Primavera
2022-03-24,2022-03-24 03:40:33.622,card,ANON-2022-6528-0223,31.1,Americano,False,3,2022,3,False,Primavera
2022-03-24,2022-03-24 11:19:52.800,card,ANON-2022-4797-1368,40.9,Hot Chocolate,False,3,2022,3,False,Primavera
2022-03-24,2022-03-24 12:03:14.830,cash,PAGO-EFECTIVO,32.9,Hot Chocolate,False,3,2022,3,False,Primavera
2022-03-24,2022-03-24 14:00:57.039,card,ANON-2022-2476-1916,35.6,Latte,False,3,2022,3,False,Primavera
2022-03-24,2022-03-24 14:23:26.135,card,ANON-2022-3860-2246,24.0,Americano,False,3,2022,3,False,Primavera
2022-03-24,2022-03-24 20:54:07.526,card,ANON-2022-3918-2461,29.8,Hot Chocolate,False,3,2022,3,False,Primavera
2022-03-25,2022-03-25 03:23:46.845,card,ANON-2022-7769-1160,26.5,Americano,False,3,2022,4,False,Primavera
2022-03-25,2022-03-25 08:53:02.747,card,ANON-2022-1352-2569,39.2,Hot Chocolate,False,3,2022,4,False,Primavera
2022-03-25,2022-03-25 12:18:48.727,cash,PAGO-EFECTIVO,32.8,Americano with Milk,False,3,2022,4,False,Primavera
2022-03-25,2022-03-25 14:23:21.211,card,ANON-2022-3717-1537,33.9,Cappuccino,False,3,2022,4,False,Primavera
2022-03-25,2022-03-25 14:52:17.045,card,ANON-2022-2571-2157,39.2,Cocoa,False,3,2022,4,False,Primavera
2022-03-25,2022-03-25 16:47:34.138,cash,PAGO-EFECTIVO,34.2,Hot Chocolate,False,3,2022,4,False,Primavera
2022-03-26,2022-03-26 07:58:06.890,card,ANON-2022-8146-2699,36.1,Latte,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 08:43:45.310,cash,PAGO-EFECTIVO,35.4,Cappuccino,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 08:53:01.569,card,ANON-2022-7223-0676,36.5,Latte,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 08:57:14.701,card,ANON-2022-5479-0419,25.0,Americano,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 10:18:38.594,card,ANON-2022-9935-0803,36.2,Latte,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 13:53:32.094,card,ANON-2022-8202-2472,23.9,Americano,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 19:19:37.289,card,ANON-2022-3549-2091,23.9,Americano,False,3,2022,5,True,Primavera
2022-03-26,2022-03-26 23:09:28.526,cash,PAGO-EFECTIVO,40.3,Latte,False,3,2022,5,True,Primavera
